data_group,layer,k,basis_name,sample_selection_criteria,sample_selection_criteria_slug,val_auroc
butterfly,layer3,32,PRCASortAbs,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.9537752270698547
butterfly,layer3,48,PCA,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.9843418598175049
butterfly,layer3,48,PRCASortAbs,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.9812186360359192
butterfly,layer3,48,PRCAPosDef,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.9798897504806519
butterfly,layer3,48,GradPCA,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.9679609537124634
butterfly,layer3,64,PRCAPosDef,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.9916099309921265
butterfly,layer3,64,PRCASortAbs,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.9881446957588196
butterfly,layer3,64,PCA,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.9879683256149292
butterfly,layer3,64,GradPCA,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.9781548380851746
butterfly,layer3,1,PCA,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.5
butterfly,layer3,1,GradPCA,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.5
butterfly,layer3,1,PRCASortAbs,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.5
butterfly,layer3,1,PRCAPosDef,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.5
butterfly,layer3,16,PRCASortAbs,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.9300792217254639
butterfly,layer3,16,GradPCA,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.7562384009361267
butterfly,layer3,16,PRCAPosDef,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.6816279292106628
butterfly,layer3,16,PCA,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.5016666650772095
butterfly,layer3,32,PRCASortAbs,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.975784182548523
butterfly,layer3,32,PRCAPosDef,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.9665461182594299
butterfly,layer3,32,GradPCA,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.9564021229743958
butterfly,layer3,32,PCA,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.9198139309883118
butterfly,layer3,48,PRCASortAbs,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.9879826307296753
butterfly,layer3,48,GradPCA,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.9847868084907532
butterfly,layer3,48,PRCAPosDef,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.9732822179794312
butterfly,layer3,48,PCA,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.9732434153556824
butterfly,layer3,64,PRCASortAbs,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.9931809306144714
butterfly,layer3,64,PRCAPosDef,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.9882896542549133
butterfly,layer3,64,GradPCA,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.9882251620292664
butterfly,layer3,64,PCA,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.9782651662826538
butterfly,layer3,1,PCA,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.5
butterfly,layer3,1,GradPCA,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.5
butterfly,layer3,1,PRCASortAbs,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.5
butterfly,layer3,1,PRCAPosDef,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.5
butterfly,layer3,16,PRCASortAbs,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.8282633423805237
butterfly,layer3,16,GradPCA,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.5066666603088379
butterfly,layer3,16,PCA,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.5
butterfly,layer3,16,PRCAPosDef,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.5
butterfly,layer3,32,PRCASortAbs,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.9625104665756226
butterfly,layer3,32,GradPCA,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.9581072926521301
butterfly,layer3,32,PRCAPosDef,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.9315920472145081
butterfly,layer3,32,PCA,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.6983333230018616
butterfly,layer3,48,GradPCA,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.9864112138748169
butterfly,layer3,48,PRCASortAbs,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.9846120476722717
butterfly,layer3,48,PRCAPosDef,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.966627299785614
butterfly,layer3,48,PCA,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.9532734751701355
butterfly,layer3,64,PRCASortAbs,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.9914960265159607
butterfly,layer3,64,GradPCA,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.9865546822547913
butterfly,layer3,64,PRCAPosDef,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.9782976508140564
butterfly,layer3,64,PCA,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.9716203808784485
butterfly,layer3,1,PCA,SelectNSamples(N=∞),select-all,0.5
butterfly,layer3,1,GradPCA,SelectNSamples(N=∞),select-all,0.5
butterfly,layer3,1,PRCASortAbs,SelectNSamples(N=∞),select-all,0.5
butterfly,layer3,1,PRCAPosDef,SelectNSamples(N=∞),select-all,0.5
butterfly,layer3,16,PRCASortAbs,SelectNSamples(N=∞),select-all,0.6011831164360046
butterfly,layer3,16,GradPCA,SelectNSamples(N=∞),select-all,0.5049999952316284
butterfly,layer3,16,PRCAPosDef,SelectNSamples(N=∞),select-all,0.5016666650772095
butterfly,layer3,16,PCA,SelectNSamples(N=∞),select-all,0.5
butterfly,layer3,32,PRCASortAbs,SelectNSamples(N=∞),select-all,0.9322083592414856
butterfly,layer3,32,GradPCA,SelectNSamples(N=∞),select-all,0.8748979568481445
butterfly,layer3,32,PRCAPosDef,SelectNSamples(N=∞),select-all,0.84661465883255
butterfly,layer3,32,PCA,SelectNSamples(N=∞),select-all,0.7549883723258972
butterfly,layer3,48,PRCASortAbs,SelectNSamples(N=∞),select-all,0.9730532169342041
butterfly,layer3,48,GradPCA,SelectNSamples(N=∞),select-all,0.9714202880859375
butterfly,layer3,48,PRCAPosDef,SelectNSamples(N=∞),select-all,0.9616041779518127
butterfly,layer3,48,PCA,SelectNSamples(N=∞),select-all,0.9431970715522766
butterfly,layer3,64,PRCASortAbs,SelectNSamples(N=∞),select-all,0.9798493981361389
butterfly,layer3,64,GradPCA,SelectNSamples(N=∞),select-all,0.9781776666641235
butterfly,layer3,64,PRCAPosDef,SelectNSamples(N=∞),select-all,0.9749538898468018
butterfly,layer3,64,PCA,SelectNSamples(N=∞),select-all,0.9749276638031006
butterfly,layer4,1,GradPCA,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.9844203591346741
butterfly,layer4,1,PCA,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.8968608379364014
butterfly,layer4,1,PRCASortAbs,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.5899814367294312
butterfly,layer4,1,PRCAPosDef,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.5
butterfly,layer4,16,PRCASortAbs,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.9956005215644836
butterfly,layer4,16,GradPCA,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.9929535388946533
butterfly,layer4,16,PCA,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.9904153347015381
butterfly,layer4,16,PRCAPosDef,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.9890802502632141
butterfly,layer4,32,GradPCA,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.9931116104125977
butterfly,layer4,32,PRCAPosDef,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.992915153503418
butterfly,layer4,32,PCA,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.992861807346344
butterfly,layer4,32,PRCASortAbs,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.9928265810012817
butterfly,layer4,48,GradPCA,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.9931218028068542
butterfly,layer4,48,PRCAPosDef,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.9930453896522522
butterfly,layer4,48,PRCASortAbs,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.993033766746521
butterfly,layer4,48,PCA,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.9927377700805664
butterfly,layer4,64,PRCAPosDef,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.9931396842002869
butterfly,layer4,64,PRCASortAbs,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.9931311011314392
butterfly,layer4,64,GradPCA,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.9931245446205139
butterfly,layer4,64,PCA,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.9914034605026245
butterfly,layer4,1,GradPCA,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.9877403378486633
butterfly,layer4,1,PCA,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.8710171580314636
butterfly,layer4,1,PRCASortAbs,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.5401478409767151
butterfly,layer4,1,PRCAPosDef,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.5
butterfly,layer4,16,PCA,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.995074450969696
butterfly,layer4,16,GradPCA,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.9946568012237549
butterfly,layer4,16,PRCAPosDef,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.9945986866950989
butterfly,layer4,16,PRCASortAbs,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.9944256544113159
butterfly,layer4,32,PCA,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.996083676815033
butterfly,layer4,32,PRCASortAbs,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.9946473240852356
butterfly,layer4,32,GradPCA,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.9930985569953918
butterfly,layer4,32,PRCAPosDef,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.993091344833374
butterfly,layer4,48,PCA,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.996445894241333
butterfly,layer4,48,PRCAPosDef,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.9931835532188416
butterfly,layer4,48,GradPCA,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.9931698441505432
butterfly,layer4,48,PRCASortAbs,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.9931420683860779
butterfly,layer4,64,PRCAPosDef,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.9932299256324768
butterfly,layer4,64,PCA,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.9932224154472351
butterfly,layer4,64,GradPCA,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.9932197332382202
butterfly,layer4,64,PRCASortAbs,"SelectNSamples(N=10, total=12812, [-1.90, 5.19])",select-10,0.9932000041007996
butterfly,layer4,1,GradPCA,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.993199348449707
butterfly,layer4,1,PCA,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.5
butterfly,layer4,1,PRCASortAbs,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.5
butterfly,layer4,1,PRCAPosDef,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.5
butterfly,layer4,16,GradPCA,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.9947462677955627
butterfly,layer4,16,PRCAPosDef,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.9947018027305603
butterfly,layer4,16,PRCASortAbs,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.9946317672729492
butterfly,layer4,16,PCA,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.9656091332435608
butterfly,layer4,32,PRCASortAbs,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.9948583245277405
butterfly,layer4,32,GradPCA,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.9932255744934082
butterfly,layer4,32,PRCAPosDef,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.9932198524475098
butterfly,layer4,32,PCA,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.9864250421524048
butterfly,layer4,48,PRCAPosDef,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.9932698011398315
butterfly,layer4,48,GradPCA,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.9932687282562256
butterfly,layer4,48,PRCASortAbs,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.9932625889778137
butterfly,layer4,48,PCA,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.9915264248847961
butterfly,layer4,64,PRCAPosDef,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.993287980556488
butterfly,layer4,64,PRCASortAbs,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.9932842254638672
butterfly,layer4,64,GradPCA,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.993282675743103
butterfly,layer4,64,PCA,"SelectNSamples(N=50, total=12812, [-4.46, 12.68])",select-50,0.9915720820426941
butterfly,layer4,1,GradPCA,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.9926880598068237
butterfly,layer4,1,PCA,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.5
butterfly,layer4,1,PRCASortAbs,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.5
butterfly,layer4,1,PRCAPosDef,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.5
butterfly,layer4,16,GradPCA,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.99424809217453
butterfly,layer4,16,PRCAPosDef,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.9942425489425659
butterfly,layer4,16,PRCASortAbs,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.9941315054893494
butterfly,layer4,16,PCA,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.6081348061561584
butterfly,layer4,32,GradPCA,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.9946882128715515
butterfly,layer4,32,PRCAPosDef,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.9946845769882202
butterfly,layer4,32,PRCASortAbs,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.9946730732917786
butterfly,layer4,32,PCA,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.8214042782783508
butterfly,layer4,48,PRCAPosDef,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.9931482672691345
butterfly,layer4,48,GradPCA,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.9931426048278809
butterfly,layer4,48,PRCASortAbs,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.9931203126907349
butterfly,layer4,48,PCA,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.9614250659942627
butterfly,layer4,64,PRCAPosDef,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.9931947588920593
butterfly,layer4,64,GradPCA,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.9931920766830444
butterfly,layer4,64,PRCASortAbs,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.9931714534759521
butterfly,layer4,64,PCA,"SelectNSamplesOppositeSide(N=50, total=12812, [-31.21, 8.06])",select-opposite-side-50,0.9864577651023865
butterfly,layer4,1,GradPCA,SelectNSamples(N=∞),select-all,0.992682695388794
butterfly,layer4,1,PCA,SelectNSamples(N=∞),select-all,0.5
butterfly,layer4,1,PRCASortAbs,SelectNSamples(N=∞),select-all,0.5
butterfly,layer4,1,PRCAPosDef,SelectNSamples(N=∞),select-all,0.5
butterfly,layer4,16,PRCASortAbs,SelectNSamples(N=∞),select-all,0.9937212467193604
butterfly,layer4,16,PRCAPosDef,SelectNSamples(N=∞),select-all,0.9936437010765076
butterfly,layer4,16,GradPCA,SelectNSamples(N=∞),select-all,0.9934861063957214
butterfly,layer4,16,PCA,SelectNSamples(N=∞),select-all,0.9731635451316833
butterfly,layer4,32,GradPCA,SelectNSamples(N=∞),select-all,0.9943565726280212
butterfly,layer4,32,PRCASortAbs,SelectNSamples(N=∞),select-all,0.9942701458930969
butterfly,layer4,32,PRCAPosDef,SelectNSamples(N=∞),select-all,0.9942131042480469
butterfly,layer4,32,PCA,SelectNSamples(N=∞),select-all,0.9825481176376343
butterfly,layer4,48,PRCASortAbs,SelectNSamples(N=∞),select-all,0.9944924116134644
butterfly,layer4,48,PRCAPosDef,SelectNSamples(N=∞),select-all,0.9929159283638
butterfly,layer4,48,GradPCA,SelectNSamples(N=∞),select-all,0.9928616881370544
butterfly,layer4,48,PCA,SelectNSamples(N=∞),select-all,0.9890998601913452
butterfly,layer4,64,PRCASortAbs,SelectNSamples(N=∞),select-all,0.9945617914199829
butterfly,layer4,64,PRCAPosDef,SelectNSamples(N=∞),select-all,0.9930217266082764
butterfly,layer4,64,GradPCA,SelectNSamples(N=∞),select-all,0.992989182472229
butterfly,layer4,64,PCA,SelectNSamples(N=∞),select-all,0.9895133376121521
